,point_victor,who_to_serve,consumption_of_strength,consumption,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_serve_speed_ave, p2_serve_speed_ave,width_1,width_2,depth_1,depth_2,depth_return_1,depth_return_2
152,1,1,0.959948587,0.969130787,0.064102564,0.093333333,0.177631579,0.144736842,0.025641026,0.133333333,0.138157895,0.177631579,0.092105263,0.085526316,0.078947368,0.052631579,0.093333333,0.038461538,0.053333333,0.012820513,0.04,0.025641026,116.2763158,114.6825397,2,0,1,0,1,0
153,1,1,0.940728072,0.967291115,0.063291139,0.093333333,0.183006536,0.14379085,0.025316456,0.133333333,0.137254902,0.176470588,0.091503268,0.08496732,0.078431373,0.052287582,0.093333333,0.037974684,0.053333333,0.012658228,0.04,0.025316456,116.2857143,114.6825397,3,0,2,0,1,0
154,2,2,0.948564897,0.969467124,0.063291139,0.092105263,0.181818182,0.142857143,0.025316456,0.131578947,0.136363636,0.175324675,0.090909091,0.084415584,0.077922078,0.051948052,0.092105263,0.037974684,0.052631579,0.012658228,0.039473684,0.025316456,116.2857143,114.609375,0,2,0,2,0,2
155,2,2,0.953408514,0.970993364,0.063291139,0.090909091,0.180645161,0.141935484,0.025316456,0.12987013,0.135483871,0.174193548,0.090322581,0.083870968,0.077419355,0.051612903,0.090909091,0.037974684,0.051948052,0.012658228,0.038961039,0.025316456,116.2857143,114.5538462,0,3,0,1,0,2
156,2,2,0.960448116,0.971095749,0.063291139,0.08974359,0.179487179,0.141025641,0.025316456,0.128205128,0.134615385,0.173076923,0.08974359,0.083333333,0.076923077,0.051282051,0.08974359,0.037974684,0.051282051,0.012658228,0.038461538,0.025316456,116.2857143,114.6363636,0,5,0,2,0,2
157,2,2,0.995310092,0.974806458,0.063291139,0.088607595,0.178343949,0.146496815,0.025316456,0.126582278,0.133757962,0.171974522,0.095541401,0.082802548,0.076433121,0.050955414,0.088607595,0.037974684,0.050632911,0.012658228,0.037974684,0.025316456,116.2857143,114.3880597,0,4,0,2,0,1
158,1,1,1.004435001,0.975072295,0.0625,0.088607595,0.17721519,0.14556962,0.025,0.126582278,0.132911392,0.170886076,0.094936709,0.082278481,0.075949367,0.050632911,0.088607595,0.0375,0.050632911,0.0125,0.037974684,0.025,116.2564103,114.3880597,5,0,1,0,2,0
159,1,1,1.01467106,0.976356159,0.061728395,0.088607595,0.176100629,0.144654088,0.024691358,0.126582278,0.132075472,0.169811321,0.100628931,0.081761006,0.081761006,0.050314465,0.088607595,0.037037037,0.050632911,0.012345679,0.037974684,0.024691358,116.1139241,114.3880597,2,0,2,0,2,0
160,1,1,1.013550167,0.976273926,0.06097561,0.088607595,0.175,0.14375,0.024390244,0.126582278,0.13125,0.16875,0.1,0.08125,0.08125,0.05,0.088607595,0.036585366,0.050632911,0.012195122,0.037974684,0.024390244,115.925,114.3880597,1,0,2,0,1,0
161,1,1,0.991087881,0.972378965,0.060240964,0.088607595,0.180124224,0.142857143,0.024096386,0.126582278,0.130434783,0.167701863,0.099378882,0.086956522,0.080745342,0.049689441,0.088607595,0.036144578,0.050632911,0.012048193,0.037974684,0.024096386,116.037037,114.3880597,5,0,1,0,2,0
162,2,2,1.002159758,0.973719542,0.060240964,0.0875,0.179012346,0.148148148,0.024096386,0.125,0.12962963,0.166666667,0.098765432,0.092592593,0.080246914,0.055555556,0.0875,0.036144578,0.05,0.012048193,0.0375,0.024096386,116.037037,114.4705882,0,4,0,2,0,2
163,1,2,1.012964567,0.974664373,0.060240964,0.086419753,0.17791411,0.147239264,0.024096386,0.12345679,0.128834356,0.171779141,0.098159509,0.09202454,0.079754601,0.055214724,0.086419753,0.036144578,0.049382716,0.012048193,0.037037037,0.024096386,116.037037,114.4782609,0,3,0,2,0,2
164,2,2,1.021525448,0.976256955,0.060240964,0.085365854,0.176829268,0.146341463,0.024096386,0.12195122,0.12804878,0.170731707,0.097560976,0.091463415,0.079268293,0.054878049,0.085365854,0.036144578,0.048780488,0.012048193,0.036585366,0.024096386,116.037037,114.4,0,5,0,2,0,2
165,2,2,1.028514903,0.977050763,0.060240964,0.084337349,0.175757576,0.151515152,0.024096386,0.120481928,0.127272727,0.16969697,0.096969697,0.090909091,0.078787879,0.054545455,0.084337349,0.036144578,0.048192771,0.012048193,0.036144578,0.024096386,116.037037,114.4929577,0,2,0,1,0,1
166,1,2,1.014830592,0.977482986,0.060240964,0.083333333,0.174698795,0.15060241,0.024096386,0.130952381,0.126506024,0.174698795,0.096385542,0.090361446,0.078313253,0.054216867,0.083333333,0.036144578,0.047619048,0.012048193,0.035714286,0.024096386,116.037037,114.4929577,0,4,0,2,0,0
167,2,2,1.018971315,0.978733545,0.060240964,0.082352941,0.173652695,0.149700599,0.024096386,0.129411765,0.131736527,0.173652695,0.095808383,0.089820359,0.077844311,0.053892216,0.082352941,0.036144578,0.047058824,0.012048193,0.035294118,0.024096386,116.037037,114.5138889,0,2,0,2,0,2
168,2,1,1.017758389,0.978695114,0.05952381,0.082352941,0.172619048,0.148809524,0.035714286,0.129411765,0.136904762,0.172619048,0.095238095,0.089285714,0.077380952,0.053571429,0.082352941,0.035714286,0.047058824,0.011904762,0.035294118,0.023809524,116.037037,114.5138889,1,0,1,0,1,0
169,2,1,0.995555069,0.97587136,0.058823529,0.082352941,0.171597633,0.153846154,0.035294118,0.129411765,0.136094675,0.171597633,0.094674556,0.094674556,0.076923077,0.059171598,0.082352941,0.035294118,0.047058824,0.011764706,0.035294118,0.023529412,116.0487805,114.5138889,4,0,2,0,2,0
170,1,1,1.001156273,0.974629062,0.058139535,0.082352941,0.170588235,0.152941176,0.034883721,0.129411765,0.135294118,0.170588235,0.1,0.094117647,0.082352941,0.058823529,0.082352941,0.034883721,0.047058824,0.011627907,0.035294118,0.023255814,116.0722892,114.5138889,5,0,2,0,2,0
171,1,1,1.006917023,0.975394652,0.057471264,0.082352941,0.169590643,0.152046784,0.034482759,0.129411765,0.134502924,0.175438596,0.099415205,0.093567251,0.081871345,0.058479532,0.082352941,0.034482759,0.047058824,0.011494253,0.035294118,0.022988506,115.797619,114.5138889,4,0,2,0,1,0
172,1,1,1.000049869,0.972747447,0.056818182,0.082352941,0.168604651,0.151162791,0.034090909,0.129411765,0.13372093,0.174418605,0.098837209,0.093023256,0.081395349,0.058139535,0.082352941,0.034090909,0.047058824,0.011363636,0.035294118,0.022727273,115.9058824,114.5138889,2,0,1,0,1,0
173,1,1,1.01706695,0.972920159,0.056179775,0.082352941,0.167630058,0.150289017,0.033707865,0.129411765,0.132947977,0.173410405,0.098265896,0.092485549,0.080924855,0.057803468,0.082352941,0.033707865,0.047058824,0.011235955,0.035294118,0.02247191,115.755814,114.5138889,1,0,2,0,1,0
174,1,2,1.002125483,0.97302267,0.056179775,0.081395349,0.166666667,0.149425287,0.033707865,0.127906977,0.132183908,0.17816092,0.097701149,0.091954023,0.08045977,0.057471264,0.081395349,0.033707865,0.046511628,0.011235955,0.034883721,0.02247191,115.755814,114.5616438,0,1,0,2,0,2
175,2,2,1.009542847,0.975438299,0.056179775,0.08045977,0.165714286,0.148571429,0.033707865,0.126436782,0.137142857,0.177142857,0.097142857,0.091428571,0.08,0.057142857,0.08045977,0.033707865,0.045977011,0.011235955,0.034482759,0.02247191,115.755814,114.6351351,0,2,0,2,0,1
176,1,2,1.023378034,0.977153696,0.056179775,0.079545455,0.164772727,0.147727273,0.033707865,0.125,0.136363636,0.181818182,0.096590909,0.090909091,0.079545455,0.056818182,0.079545455,0.033707865,0.045454545,0.011235955,0.034090909,0.02247191,115.755814,114.48,0,1,0,2,0,2
177,1,2,0.989975858,0.976514687,0.056179775,0.078651685,0.163841808,0.146892655,0.033707865,0.123595506,0.13559322,0.18079096,0.096045198,0.09039548,0.079096045,0.056497175,0.078651685,0.033707865,0.04494382,0.011235955,0.033707865,0.02247191,115.755814,114.3421053,0,1,0,1,0,2
178,2,2,0.98911505,0.976700343,0.056179775,0.077777778,0.162921348,0.146067416,0.033707865,0.122222222,0.134831461,0.179775281,0.095505618,0.08988764,0.078651685,0.056179775,0.088888889,0.033707865,0.044444444,0.011235955,0.044444444,0.02247191,115.755814,114.1688312,0,4,0,1,0,2
179,1,2,0.991142018,0.978049417,0.056179775,0.076923077,0.167597765,0.145251397,0.033707865,0.120879121,0.134078212,0.17877095,0.094972067,0.089385475,0.078212291,0.055865922,0.098901099,0.033707865,0.054945055,0.011235955,0.043956044,0.02247191,115.755814,113.9871795,0,1,0,2,0,2
180,1,1,0.991125028,0.97794799,0.066666667,0.076923077,0.172222222,0.144444444,0.033333333,0.120879121,0.133333333,0.177777778,0.094444444,0.088888889,0.077777778,0.055555556,0.098901099,0.033333333,0.054945055,0.011111111,0.043956044,0.022222222,115.6896552,113.9871795,5,0,1,0,0,0
181,2,1,1.023354565,0.977783846,0.065934066,0.076923077,0.171270718,0.149171271,0.032967033,0.120879121,0.132596685,0.17679558,0.093922652,0.093922652,0.077348066,0.060773481,0.098901099,0.032967033,0.054945055,0.010989011,0.043956044,0.021978022,115.5454545,113.9871795,4,0,2,0,1,0
182,1,1,1.008904355,0.977292803,0.065217391,0.076923077,0.17032967,0.148351648,0.032608696,0.120879121,0.131868132,0.175824176,0.093406593,0.093406593,0.076923077,0.06043956,0.098901099,0.032608696,0.054945055,0.010869565,0.043956044,0.02173913,115.5505618,113.9871795,5,0,1,0,2,0
183,1,1,0.992946721,0.976533825,0.064516129,0.076923077,0.174863388,0.147540984,0.032258065,0.120879121,0.131147541,0.174863388,0.092896175,0.092896175,0.076502732,0.06010929,0.098901099,0.032258065,0.054945055,0.010752688,0.043956044,0.021505376,115.3222222,113.9871795,5,0,1,0,2,0
184,1,1,0.978297546,0.97645932,0.063829787,0.076923077,0.173913043,0.14673913,0.031914894,0.120879121,0.130434783,0.173913043,0.092391304,0.092391304,0.076086957,0.059782609,0.098901099,0.031914894,0.054945055,0.010638298,0.043956044,0.021276596,115.3406593,113.9871795,3,0,2,0,2,0
185,2,2,0.977108003,0.977056418,0.063829787,0.076086957,0.172972973,0.151351351,0.031914894,0.119565217,0.12972973,0.172972973,0.091891892,0.091891892,0.075675676,0.059459459,0.097826087,0.031914894,0.054347826,0.010638298,0.043478261,0.021276596,115.3406593,113.9873418,0,4,0,2,0,1
186,1,2,0.972130391,0.976934498,0.063829787,0.075268817,0.172043011,0.150537634,0.031914894,0.11827957,0.129032258,0.172043011,0.091397849,0.091397849,0.075268817,0.059139785,0.096774194,0.031914894,0.053763441,0.010638298,0.043010753,0.021276596,115.3406593,113.9875,0,5,0,1,0,1
187,2,2,0.962474192,0.977143209,0.063829787,0.074468085,0.171122995,0.14973262,0.031914894,0.117021277,0.128342246,0.171122995,0.090909091,0.090909091,0.07486631,0.058823529,0.095744681,0.031914894,0.053191489,0.010638298,0.042553191,0.021276596,115.3406593,114.0493827,0,5,0,1,0,1
188,2,2,0.9627694,0.977160716,0.063829787,0.084210526,0.170212766,0.154255319,0.031914894,0.115789474,0.127659574,0.170212766,0.090425532,0.090425532,0.074468085,0.058510638,0.094736842,0.031914894,0.052631579,0.010638298,0.042105263,0.021276596,115.3406593,114.2317073,0,4,0,2,0,0
189,2,2,0.990534314,0.977185977,0.063829787,0.083333333,0.169312169,0.153439153,0.031914894,0.114583333,0.132275132,0.169312169,0.08994709,0.08994709,0.074074074,0.058201058,0.09375,0.031914894,0.052083333,0.010638298,0.041666667,0.021276596,115.3406593,114.2048193,0,3,0,2,0,1
190,1,1,0.990594887,0.976113438,0.063157895,0.083333333,0.173684211,0.152631579,0.031578947,0.114583333,0.131578947,0.168421053,0.094736842,0.089473684,0.078947368,0.057894737,0.09375,0.031578947,0.052083333,0.010526316,0.041666667,0.021052632,115.0869565,114.2048193,5,0,1,0,2,0
191,1,1,0.981939347,0.97598055,0.0625,0.083333333,0.172774869,0.151832461,0.03125,0.114583333,0.130890052,0.167539267,0.094240838,0.089005236,0.078534031,0.057591623,0.09375,0.03125,0.052083333,0.010416667,0.041666667,0.020833333,115.0645161,114.2048193,4,0,2,0,0,0
192,2,1,0.996972857,0.974843081,0.06185567,0.083333333,0.171875,0.151041667,0.030927835,0.114583333,0.135416667,0.166666667,0.09375,0.088541667,0.078125,0.057291667,0.09375,0.030927835,0.052083333,0.010309278,0.041666667,0.020618557,115.0744681,114.2048193,5,0,2,0,1,0
193,1,1,0.982812875,0.973779107,0.06122449,0.083333333,0.170984456,0.150259067,0.030612245,0.114583333,0.134715026,0.165803109,0.093264249,0.088082902,0.077720207,0.056994819,0.09375,0.030612245,0.052083333,0.010204082,0.041666667,0.020408163,115.0947368,114.2048193,4,0,1,0,1,0
194,1,1,0.940667677,0.969884851,0.060606061,0.083333333,0.170103093,0.149484536,0.03030303,0.114583333,0.134020619,0.164948454,0.092783505,0.087628866,0.077319588,0.056701031,0.09375,0.03030303,0.052083333,0.01010101,0.041666667,0.02020202,114.9375,114.2048193,5,0,1,0,2,0
0,2,1,0.989813167,0.989813167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,2,0,1,0,2,0
1,1,1,1.050500568,1.050500568,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,124.5,0,1,0,2,0,1,0
2,1,1,1.019343005,1.019343005,0,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,111.6666667,0,2,0,2,0,1,0
3,1,1,1.035357866,1.035357866,0,0,0.333333333,0,0,0,0,0.666666667,0.333333333,0,0.333333333,0,0,0,0,0,0,0,113,0,4,0,2,0,2,0
4,2,1,1.018188686,1.018188686,0,0,0.25,0,0,0,0.25,0.5,0.25,0,0.25,0,0,0,0,0,0,0,115.6,0,1,0,2,0,2,0
5,1,1,1.072014171,1.072014171,0,0,0.4,0,0,0,0.2,0.4,0.4,0,0.4,0,0,0,0,0,0,0,110.1666667,0,1,0,2,0,2,0
6,2,2,1.0779614,1.0779614,0,0,0.333333333,0,0,0,0.166666667,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,110.1666667,127,0,5,0,2,0,2
7,1,2,1.041939813,1.041939813,0,0,0.285714286,0,0,0,0.142857143,0.285714286,0.285714286,0,0.285714286,0,0,0,0,0,0,0,110.1666667,114,0,1,0,2,0,1
8,2,2,1.048084723,1.048084723,0,0,0.25,0,0,0,0.125,0.25,0.25,0,0.25,0,0,0,0,0,0,0,110.1666667,116.6666667,0,3,0,2,0,2
9,2,2,1.050255242,1.050255242,0,0,0.222222222,0.111111111,0,0,0.111111111,0.222222222,0.222222222,0.111111111,0.222222222,0.111111111,0,0,0,0,0,0,110.1666667,121,0,5,0,1,0,2
10,1,2,1.076790657,1.076790657,0,0,0.2,0.1,0,0,0.1,0.3,0.2,0.1,0.2,0.1,0,0,0,0,0,0,110.1666667,117,0,2,0,2,0,2
11,2,2,1.077665514,1.077665514,0,0.166666667,0.181818182,0.181818182,0,0,0.090909091,0.272727273,0.181818182,0.090909091,0.181818182,0.090909091,0,0,0,0,0,0,110.1666667,119.8333333,0,3,0,2,0,0
12,1,1,1.053396275,1.053396275,0,0.166666667,0.166666667,0.166666667,0,0,0.083333333,0.333333333,0.166666667,0.083333333,0.166666667,0.083333333,0,0,0,0,0,0,107.7142857,119.8333333,2,0,2,0,2,0
13,1,1,1.075488844,1.075488844,0,0.166666667,0.230769231,0.153846154,0,0,0.076923077,0.307692308,0.230769231,0.076923077,0.230769231,0.076923077,0,0,0,0,0,0,110.5,119.8333333,3,0,2,0,2,0
14,2,1,0.96278938,0.96278938,0,0.166666667,0.214285714,0.142857143,0,0,0.071428571,0.285714286,0.214285714,0.142857143,0.214285714,0.142857143,0,0,0,0,0,0,109.4444444,119.8333333,2,0,2,0,1,0
15,1,1,0.948189758,0.948189758,0,0.166666667,0.2,0.133333333,0,0,0.066666667,0.266666667,0.2,0.133333333,0.2,0.133333333,0,0,0,0,0,0,110.6,119.8333333,4,0,2,0,2,0
16,1,1,0.947294235,0.947294235,0,0.166666667,0.1875,0.125,0,0,0.0625,0.3125,0.1875,0.125,0.1875,0.125,0,0,0,0,0,0,109.9090909,119.8333333,3,0,2,0,2,0
17,1,2,0.948437074,0.948437074,0,0.142857143,0.176470588,0.117647059,0,0.142857143,0.058823529,0.352941176,0.176470588,0.117647059,0.176470588,0.117647059,0,0,0,0,0,0,109.9090909,119.8333333,0,4,0,2,0,0
18,1,2,1.004301303,1.004301303,0,0.125,0.166666667,0.111111111,0,0.125,0.055555556,0.333333333,0.166666667,0.111111111,0.166666667,0.111111111,0,0,0,0,0,0,109.9090909,121.4285714,0,3,0,2,0,1
19,2,2,1.008774288,1.008774288,0,0.111111111,0.157894737,0.105263158,0,0.111111111,0.052631579,0.315789474,0.157894737,0.105263158,0.157894737,0.105263158,0,0,0,0,0,0,109.9090909,123.375,0,4,0,2,0,2
20,2,2,1.012383289,1.010723922,0,0.2,0.15,0.15,0,0.1,0.05,0.3,0.15,0.1,0.15,0.1,0,0,0,0,0,0,109.9090909,124.3333333,0,5,0,1,0,0
21,2,2,0.998800104,1.008281493,0,0.272727273,0.142857143,0.19047619,0,0.090909091,0.047619048,0.285714286,0.142857143,0.095238095,0.142857143,0.095238095,0,0,0,0,0,0,109.9090909,124.4,0,5,0,1,0,0
22,2,2,1.009871795,1.011858059,0,0.25,0.136363636,0.227272727,0,0.083333333,0.045454545,0.272727273,0.136363636,0.136363636,0.136363636,0.136363636,0,0,0,0,0,0,109.9090909,125.2727273,0,4,0,1,0,0
23,1,1,0.993245381,1.003608993,0,0.25,0.130434783,0.217391304,0,0.083333333,0.043478261,0.260869565,0.130434783,0.130434783,0.130434783,0.130434783,0,0,0,0,0,0,110.3333333,125.2727273,5,0,1,0,2,0
24,1,1,0.996809023,1.002497305,0.076923077,0.25,0.166666667,0.208333333,0,0.083333333,0.041666667,0.25,0.125,0.125,0.125,0.125,0,0,0,0,0,0,108.3846154,125.2727273,5,0,1,0,0,0
25,1,1,0.93937234,0.979373341,0.071428571,0.25,0.16,0.2,0,0.083333333,0.04,0.24,0.12,0.12,0.12,0.12,0,0,0,0,0,0,107.2142857,125.2727273,4,0,2,0,1,0
26,1,1,0.954223721,0.991172625,0.066666667,0.25,0.153846154,0.192307692,0,0.083333333,0.038461538,0.230769231,0.153846154,0.115384615,0.153846154,0.115384615,0,0,0,0,0,0,106.1333333,125.2727273,3,0,2,0,2,0
27,2,2,0.968121788,0.993744496,0.066666667,0.230769231,0.148148148,0.185185185,0,0.076923077,0.037037037,0.222222222,0.148148148,0.111111111,0.148148148,0.111111111,0,0,0,0,0,0,106.1333333,123.9166667,0,2,0,2,0,2
28,2,2,0.971359299,0.997921445,0.066666667,0.214285714,0.142857143,0.178571429,0,0.071428571,0.035714286,0.214285714,0.142857143,0.107142857,0.142857143,0.107142857,0,0,0,0,0,0,106.1333333,122.9230769,0,4,0,2,0,2
29,2,2,0.970015467,0.999164449,0.066666667,0.266666667,0.137931034,0.206896552,0,0.066666667,0.034482759,0.206896552,0.137931034,0.103448276,0.137931034,0.103448276,0,0,0,0,0,0,106.1333333,123.7142857,0,4,0,1,0,0
30,1,2,0.989042731,1.021036907,0.066666667,0.25,0.166666667,0.2,0,0.0625,0.033333333,0.2,0.133333333,0.1,0.133333333,0.1,0,0,0,0,0,0,106.1333333,124.4666667,0,3,0,1,0,2
31,2,2,0.989001732,1.021454557,0.066666667,0.294117647,0.161290323,0.225806452,0,0.058823529,0.032258065,0.193548387,0.129032258,0.096774194,0.129032258,0.096774194,0,0,0,0,0,0,106.1333333,124.25,0,3,0,2,0,0
32,2,1,0.976287157,1.006584006,0.0625,0.294117647,0.15625,0.21875,0,0.058823529,0.03125,0.1875,0.125,0.09375,0.125,0.09375,0,0,0,0,0,0,105.0625,124.25,4,0,2,0,2,0
33,1,1,0.943744332,0.998627163,0.058823529,0.294117647,0.151515152,0.212121212,0,0.058823529,0.03030303,0.212121212,0.121212121,0.121212121,0.121212121,0.090909091,0,0,0,0,0,0,104.2352941,124.25,3,0,2,0,2,0
34,2,1,1.037720736,0.999301101,0.055555556,0.294117647,0.147058824,0.205882353,0.055555556,0.058823529,0.058823529,0.205882353,0.117647059,0.117647059,0.117647059,0.088235294,0,0,0,0,0,0,104.2352941,124.25,2,0,1,0,0,0
35,1,1,1.026446032,0.987166119,0.052631579,0.294117647,0.142857143,0.2,0.052631579,0.058823529,0.057142857,0.2,0.114285714,0.114285714,0.114285714,0.085714286,0,0,0,0,0,0,105.3888889,124.25,5,0,1,0,2,0
36,2,1,1.022270013,0.985726266,0.05,0.294117647,0.138888889,0.222222222,0.05,0.058823529,0.055555556,0.194444444,0.111111111,0.111111111,0.111111111,0.083333333,0,0,0,0,0,0,104.7894737,124.25,2,0,2,0,1,0
37,1,1,0.928956843,0.937595235,0.047619048,0.294117647,0.135135135,0.216216216,0.047619048,0.058823529,0.054054054,0.189189189,0.108108108,0.108108108,0.108108108,0.081081081,0,0.047619048,0,0,0,0.047619048,105.8,124.25,4,0,1,0,2,0
38,1,1,0.877408778,0.943368341,0.045454545,0.294117647,0.157894737,0.210526316,0.045454545,0.058823529,0.052631579,0.184210526,0.131578947,0.105263158,0.131578947,0.078947368,0,0.045454545,0,0,0,0.045454545,106.0952381,124.25,3,0,2,0,1,0
39,2,1,0.858274475,0.934805154,0.043478261,0.294117647,0.153846154,0.205128205,0.043478261,0.058823529,0.051282051,0.179487179,0.128205128,0.102564103,0.128205128,0.076923077,0,0.043478261,0,0,0,0.043478261,107.0454545,124.25,2,0,2,0,2,0
40,1,1,0.803718202,0.902789713,0.041666667,0.294117647,0.175,0.2,0.041666667,0.058823529,0.05,0.175,0.125,0.1,0.125,0.075,0,0.041666667,0,0,0,0.041666667,106.3478261,124.25,4,0,2,0,2,0
41,2,1,0.786275011,0.884462662,0.04,0.294117647,0.170731707,0.195121951,0.04,0.058823529,0.048780488,0.170731707,0.12195122,0.097560976,0.12195122,0.073170732,0,0.04,0,0,0,0.04,107.2083333,124.25,1,0,1,0,2,0
42,1,1,0.782815257,0.884673295,0.038461538,0.294117647,0.166666667,0.19047619,0.038461538,0.058823529,0.047619048,0.19047619,0.119047619,0.095238095,0.119047619,0.071428571,0,0.038461538,0,0,0,0.038461538,107.12,124.25,3,0,2,0,1,0
43,1,1,0.781666467,0.883686797,0.037037037,0.294117647,0.162790698,0.186046512,0.037037037,0.058823529,0.046511628,0.186046512,0.11627907,0.093023256,0.11627907,0.069767442,0,0.037037037,0,0,0,0.037037037,107.9230769,124.25,5,0,1,0,2,0
44,1,2,0.794205237,0.889522851,0.037037037,0.277777778,0.159090909,0.181818182,0.037037037,0.055555556,0.045454545,0.204545455,0.113636364,0.090909091,0.113636364,0.068181818,0,0.037037037,0,0,0,0.037037037,107.9230769,124.8823529,0,4,0,2,0,2
45,2,2,0.816299379,0.895967579,0.037037037,0.263157895,0.155555556,0.177777778,0.037037037,0.052631579,0.044444444,0.2,0.111111111,0.111111111,0.111111111,0.088888889,0,0.037037037,0,0,0,0.037037037,107.9230769,125.0555556,0,4,0,2,0,2
46,1,2,0.799895237,0.896157362,0.037037037,0.25,0.152173913,0.173913043,0.037037037,0.1,0.043478261,0.217391304,0.108695652,0.108695652,0.108695652,0.086956522,0,0.037037037,0,0,0,0.037037037,107.9230769,125.0555556,0,4,0,2,0,0
47,2,2,0.802967021,0.898416933,0.037037037,0.238095238,0.14893617,0.170212766,0.037037037,0.095238095,0.042553191,0.212765957,0.106382979,0.106382979,0.106382979,0.085106383,0,0.037037037,0,0,0,0.037037037,107.9230769,124.8947368,0,2,0,2,0,1
48,2,2,0.798017267,0.899931362,0.037037037,0.227272727,0.145833333,0.166666667,0.037037037,0.090909091,0.041666667,0.208333333,0.104166667,0.104166667,0.104166667,0.083333333,0,0.037037037,0,0,0,0.037037037,107.9230769,124.85,0,5,0,2,0,2
49,2,2,0.80501845,0.903587605,0.037037037,0.260869565,0.142857143,0.183673469,0.037037037,0.086956522,0.040816327,0.204081633,0.102040816,0.102040816,0.102040816,0.081632653,0,0.037037037,0,0,0,0.037037037,107.9230769,125.047619,0,4,0,1,0,0
50,1,1,0.769801333,0.901886763,0.035714286,0.260869565,0.14,0.18,0.035714286,0.086956522,0.04,0.2,0.1,0.1,0.1,0.08,0,0.035714286,0,0,0,0.035714286,108.1851852,125.047619,5,0,1,0,2,0
51,2,1,0.775488906,0.902316207,0.034482759,0.260869565,0.137254902,0.176470588,0.034482759,0.086956522,0.058823529,0.196078431,0.098039216,0.098039216,0.098039216,0.078431373,0,0.034482759,0,0,0,0.034482759,108.7857143,125.047619,4,0,2,0,1,0
52,1,1,0.777891812,0.899948862,0.033333333,0.260869565,0.134615385,0.173076923,0.033333333,0.086956522,0.057692308,0.192307692,0.096153846,0.096153846,0.096153846,0.076923077,0,0.033333333,0,0,0,0.033333333,108.8965517,125.047619,5,0,2,0,2,0
53,1,1,0.783239401,0.901309975,0.032258065,0.260869565,0.132075472,0.169811321,0.032258065,0.086956522,0.056603774,0.188679245,0.094339623,0.094339623,0.094339623,0.075471698,0,0.032258065,0,0,0,0.032258065,109.4333333,125.047619,5,0,1,0,1,0
54,2,1,0.776808006,0.896092078,0.03125,0.260869565,0.12962963,0.185185185,0.03125,0.086956522,0.055555556,0.185185185,0.092592593,0.092592593,0.092592593,0.074074074,0,0.03125,0,0,0,0.03125,109.0322581,125.047619,1,0,2,0,1,0
55,1,1,0.769205922,0.896173994,0.060606061,0.260869565,0.145454545,0.181818182,0.03030303,0.086956522,0.054545455,0.181818182,0.090909091,0.090909091,0.090909091,0.072727273,0,0.03030303,0,0,0,0.03030303,109.5625,125.047619,5,0,1,0,0,0
56,1,2,0.782182851,0.905709381,0.060606061,0.25,0.160714286,0.178571429,0.03030303,0.083333333,0.053571429,0.178571429,0.089285714,0.089285714,0.089285714,0.071428571,0,0.03030303,0,0,0,0.03030303,109.5625,125.5454545,0,4,0,1,0,2
57,2,2,0.867384406,0.913558997,0.060606061,0.24,0.157894737,0.175438596,0.03030303,0.08,0.052631579,0.175438596,0.087719298,0.105263158,0.087719298,0.087719298,0,0.03030303,0,0,0,0.03030303,109.5625,125.7826087,0,5,0,1,0,2
58,2,2,0.850947466,0.913634308,0.060606061,0.269230769,0.155172414,0.189655172,0.03030303,0.076923077,0.051724138,0.172413793,0.086206897,0.103448276,0.086206897,0.086206897,0,0.03030303,0,0,0,0.03030303,109.5625,125.75,0,5,0,1,0,0
59,2,2,0.86496651,0.913833615,0.060606061,0.296296296,0.152542373,0.203389831,0.03030303,0.074074074,0.050847458,0.169491525,0.084745763,0.101694915,0.084745763,0.084745763,0,0.03030303,0,0,0,0.03030303,109.5625,125.72,0,4,0,1,0,0
60,2,2,0.947385733,0.9141701,0.060606061,0.321428571,0.15,0.216666667,0.03030303,0.071428571,0.05,0.166666667,0.083333333,0.1,0.083333333,0.083333333,0,0.03030303,0,0,0,0.03030303,109.5625,125.7692308,0,5,0,2,0,0
61,1,1,1.041566766,0.914397227,0.088235294,0.321428571,0.163934426,0.213114754,0.029411765,0.071428571,0.049180328,0.163934426,0.081967213,0.098360656,0.081967213,0.081967213,0,0.029411765,0,0,0,0.029411765,110.1515152,125.7692308,4,0,2,0,0,0
62,2,1,1.032334095,0.912725861,0.085714286,0.321428571,0.161290323,0.209677419,0.028571429,0.071428571,0.048387097,0.161290323,0.080645161,0.112903226,0.080645161,0.096774194,0,0.028571429,0,0,0,0.028571429,110.6470588,125.7692308,4,0,2,0,1,0
